Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
373,1.0,1.0,1.0,0.524894,0.5086,0.8023,0.8023,1.0
374,1.0,1.0,1.0,0.264202,0.5262,0.7496,0.7496,1.0
375,1.0,1.0,1.0,0.193806,0.6124,0.6784,0.6784,1.0
376,1.0,1.0,1.0,0.081456,0.6089,0.6021,0.6021,1.0
377,1.0,1.0,1.0,0.00778,0.5807,0.5333,0.5333,1.0
378,1.0,1.0,1.0,0.0,0.6486,0.537,0.537,1.0
379,1.0,1.0,1.0,0.0,0.6448,0.4718,0.4718,1.0
380,1.0,1.0,1.0,0.0,0.6304,0.378,0.378,1.0
381,1.0,1.0,1.0,0.0,0.3703,0.2894,0.2894,1.0
382,1.0,1.0,1.0,0.0,0.3002,0.2039,0.2039,1.0
383,1.0,1.0,1.0,0.0,0.2057,0.1417,0.1417,1.0
384,1.0,1.0,1.0,0.0,0.1882,0.0992,0.0992,1.0
385,1.0,1.0,1.0,0.0,0.1273,0.0768,0.0768,1.0
386,1.0,1.0,1.0,0.0,0.1005,0.0754,0.0754,1.0
387,1.0,1.0,1.0,0.0,0.1126,0.0737,0.0737,1.0
388,1.0,1.0,1.0,0.0,0.1211,0.076,0.076,1.0
389,1.0,1.0,1.0,0.0,0.1455,0.1022,0.1022,1.0
390,1.0,1.0,1.0,0.0,0.1128,0.1389,0.1389,1.0
391,1.0,1.0,1.0,0.0,0.0929,0.2334,0.2334,1.0
392,1.0,1.0,1.0,0.004998,0.0709,0.3413,0.3413,1.0
393,1.0,1.0,1.0,0.018826,0.1162,0.4104,0.4104,1.0
394,1.0,1.0,1.0,0.036064,0.1141,0.4992,0.4992,1.0
395,1.0,1.0,1.0,0.056546,0.14,0.5673,0.5673,1.0
396,1.0,1.0,1.0,0.097167,0.1261,0.662,0.662,1.0
397,1.0,1.0,1.0,0.1289,0.1232,0.7128,0.7128,1.0
398,1.0,1.0,1.0,0.140154,0.114,0.7504,0.7504,1.0
399,1.0,1.0,1.0,0.115456,0.0953,0.7675,0.7675,1.0
400,1.0,1.0,1.0,0.066788,0.0922,0.8108,0.8108,1.0
401,1.0,1.0,1.0,0.010396,0.0853,0.8288,0.8288,1.0
402,1.0,1.0,1.0,0.0,0.0963,0.8323,0.8323,1.0
403,1.0,1.0,1.0,0.0,0.111,0.8628,0.8628,1.0
404,1.0,1.0,1.0,0.0,0.1268,0.889,0.889,1.0
405,1.0,1.0,1.0,0.0,0.1528,0.8946,0.8946,1.0
406,1.0,1.0,1.0,0.0,0.1932,0.9006,0.9006,1.0
407,1.0,1.0,1.0,0.0,0.1856,0.8875,0.8875,1.0
408,1.0,1.0,1.0,0.0,0.2105,0.8659,0.8659,1.0
409,1.0,1.0,1.0,0.0,0.2134,0.8204,0.8204,1.0
410,1.0,1.0,1.0,0.0,0.2157,0.7873,0.7873,1.0
411,1.0,1.0,1.0,0.0,0.2539,0.7288,0.7288,1.0
412,1.0,1.0,1.0,0.0,0.2319,0.6363,0.6363,1.0
413,1.0,1.0,1.0,0.0,0.3106,0.5354,0.5354,1.0
414,1.0,1.0,1.0,0.0,0.3389,0.4581,0.4581,1.0
415,1.0,1.0,1.0,0.0,0.3931,0.4445,0.4445,1.0
416,1.0,1.0,1.0,0.012191,0.3159,0.3722,0.3722,1.0
417,1.0,1.0,1.0,0.072299,0.2526,0.3706,0.3706,1.0
418,1.0,1.0,1.0,0.18683,0.1852,0.3682,0.3682,1.0
419,1.0,1.0,1.0,0.307787,0.1517,0.3742,0.3742,1.0
420,1.0,1.0,1.0,0.311338,0.1298,0.4319,0.4319,1.0
421,1.0,1.0,1.0,0.226094,0.1216,0.5267,0.5267,1.0
422,1.0,1.0,1.0,0.163447,0.0887,0.6237,0.6237,1.0
423,1.0,1.0,1.0,0.117867,0.1125,0.6543,0.6543,1.0
424,1.0,1.0,1.0,0.066184,0.1257,0.7075,0.7075,1.0
425,1.0,1.0,1.0,0.006199,0.1502,0.7115,0.7115,1.0
426,1.0,1.0,1.0,0.0,0.1881,0.7111,0.7111,1.0
427,1.0,1.0,1.0,0.0,0.2361,0.7558,0.7558,1.0
428,1.0,1.0,1.0,0.0,0.2255,0.784,0.784,1.0
429,1.0,1.0,1.0,0.0,0.2211,0.7881,0.7881,1.0
430,1.0,1.0,1.0,0.0,0.2793,0.8209,0.8209,1.0
431,1.0,1.0,1.0,0.0,0.2937,0.8362,0.8362,1.0
432,1.0,1.0,1.0,0.0,0.3527,0.8337,0.8337,1.0
433,1.0,1.0,1.0,0.0,0.3691,0.7834,0.7834,1.0
434,1.0,1.0,1.0,0.0,0.3977,0.6187,0.6187,1.0
435,1.0,1.0,1.0,0.0,0.4937,0.4963,0.4963,1.0
436,1.0,1.0,1.0,0.0,0.4703,0.3798,0.3798,1.0
437,1.0,1.0,1.0,0.0,0.4185,0.2817,0.2817,1.0
438,1.0,1.0,1.0,0.0,0.3301,0.1812,0.1812,1.0
439,1.0,1.0,1.0,0.0,0.2171,0.1259,0.1259,1.0
440,1.0,1.0,1.0,0.004208,0.1862,0.0862,0.0862,1.0
441,1.0,1.0,1.0,0.043456,0.1143,0.0545,0.0545,1.0
442,1.0,1.0,1.0,0.10127,0.0548,0.0392,0.0392,1.0
443,1.0,1.0,1.0,0.102908,0.0334,0.0361,0.0361,1.0
444,1.0,1.0,1.0,0.109195,0.0263,0.0386,0.0386,1.0
445,1.0,1.0,1.0,0.105244,0.0474,0.0538,0.0538,1.0
446,1.0,1.0,1.0,0.072481,0.0965,0.0643,0.0643,1.0
447,1.0,1.0,1.0,0.045244,0.1022,0.0812,0.0812,1.0
448,1.0,1.0,1.0,0.01801,0.1016,0.0991,0.0991,1.0
449,1.0,1.0,1.0,0.002001,0.115,0.1198,0.1198,1.0
450,1.0,1.0,1.0,0.0,0.1741,0.1376,0.1376,1.0
451,1.0,1.0,1.0,0.0,0.2313,0.1616,0.1616,1.0
452,1.0,1.0,1.0,0.0,0.2001,0.1927,0.1927,1.0
453,1.0,1.0,1.0,0.0,0.1673,0.2703,0.2703,1.0
454,1.0,1.0,1.0,0.0,0.1349,0.3697,0.3697,1.0
455,1.0,1.0,1.0,0.0,0.1158,0.4607,0.4607,1.0
456,1.0,1.0,1.0,0.0,0.093,0.5709,0.5709,1.0
457,1.0,1.0,1.0,0.0,0.1438,0.6717,0.6717,1.0
458,1.0,1.0,1.0,0.0,0.1744,0.7135,0.7135,1.0
459,1.0,1.0,1.0,0.0,0.2981,0.755,0.755,1.0
460,1.0,1.0,1.0,0.0,0.3233,0.7822,0.7822,1.0
461,1.0,1.0,1.0,0.0,0.1661,0.7832,0.7832,1.0
462,1.0,1.0,1.0,0.0,0.2078,0.7095,0.7095,1.0
463,1.0,1.0,1.0,0.0,0.3132,0.6889,0.6889,1.0
464,1.0,1.0,1.0,0.006003,0.2699,0.654,0.654,1.0
465,1.0,1.0,1.0,0.090866,0.1742,0.567,0.567,1.0
466,1.0,1.0,1.0,0.257535,0.144,0.4736,0.4736,1.0
467,1.0,1.0,1.0,0.432602,0.0858,0.3676,0.3676,1.0
468,1.0,1.0,1.0,0.479358,0.0897,0.2901,0.2901,1.0
469,1.0,1.0,1.0,0.508875,0.0883,0.2116,0.2116,1.0
470,1.0,1.0,1.0,0.41883,0.1492,0.1404,0.1404,1.0
471,1.0,1.0,1.0,0.257416,0.2561,0.1328,0.1328,1.0
472,1.0,1.0,1.0,0.075212,0.3251,0.1486,0.1486,1.0
473,1.0,1.0,1.0,0.006402,0.4001,0.1693,0.1693,1.0
474,1.0,1.0,1.0,0.0,0.4166,0.1965,0.1965,1.0
475,1.0,1.0,1.0,0.0,0.4505,0.2582,0.2582,1.0
476,1.0,1.0,1.0,0.0,0.5136,0.3225,0.3225,1.0
477,1.0,1.0,1.0,0.0,0.5949,0.3612,0.3612,1.0
478,1.0,1.0,1.0,0.0,0.5893,0.336,0.336,1.0
479,1.0,1.0,1.0,0.0,0.4163,0.3169,0.3169,1.0
480,1.0,1.0,1.0,0.0,0.347,0.2846,0.2846,1.0
481,1.0,1.0,1.0,0.0,0.3671,0.2465,0.2465,1.0
482,1.0,1.0,1.0,0.0,0.3304,0.1964,0.1964,1.0
483,1.0,1.0,1.0,0.0,0.3337,0.1435,0.1435,1.0
484,1.0,1.0,1.0,0.0,0.3336,0.1138,0.1138,1.0
485,1.0,1.0,1.0,0.0,0.2056,0.1168,0.1168,1.0
486,1.0,1.0,1.0,0.0,0.1483,0.1351,0.1351,1.0
487,1.0,1.0,1.0,0.0,0.1085,0.2193,0.2193,1.0
488,1.0,1.0,1.0,0.001598,0.0959,0.2858,0.2858,1.0
489,1.0,1.0,1.0,0.007195,0.1182,0.3492,0.3492,1.0
490,1.0,1.0,1.0,0.036321,0.162,0.4037,0.4037,1.0
491,1.0,1.0,1.0,0.05773,0.1873,0.5069,0.5069,1.0
492,1.0,1.0,1.0,0.060158,0.1892,0.6241,0.6241,1.0
493,1.0,1.0,1.0,0.043981,0.1877,0.7673,0.7673,1.0
494,1.0,1.0,1.0,0.032194,0.171,0.8575,0.8575,1.0
495,1.0,1.0,1.0,0.023596,0.1804,0.8805,0.8805,1.0
496,1.0,1.0,1.0,0.010392,0.236,0.8985,0.8985,1.0
497,1.0,1.0,1.0,0.001207,0.1872,0.8954,0.8954,1.0
498,1.0,1.0,1.0,0.0,0.2264,0.884,0.884,1.0
499,1.0,1.0,1.0,0.0,0.2585,0.8836,0.8836,1.0
500,1.0,1.0,1.0,0.0,0.2981,0.8744,0.8744,1.0
501,1.0,1.0,1.0,0.0,0.2633,0.8519,0.8519,1.0
502,1.0,1.0,1.0,0.0,0.2719,0.848,0.848,1.0
503,1.0,1.0,1.0,0.0,0.3245,0.8465,0.8465,1.0
504,1.0,1.0,1.0,0.0,0.3888,0.8604,0.8604,1.0
505,1.0,1.0,1.0,0.0,0.4074,0.869,0.869,1.0
506,1.0,1.0,1.0,0.0,0.4716,0.8925,0.8925,1.0
507,1.0,1.0,1.0,0.0,0.6683,0.9056,0.9056,1.0
508,1.0,1.0,1.0,0.0,0.7147,0.9065,0.9065,1.0
509,1.0,1.0,1.0,0.0,0.7783,0.9069,0.9069,1.0
510,1.0,1.0,1.0,0.0,0.8312,0.9063,0.9063,1.0
511,1.0,1.0,1.0,0.0,0.8318,0.9072,0.9072,1.0
512,1.0,1.0,1.0,0.008154,0.8461,0.9088,0.9088,1.0
513,1.0,1.0,1.0,0.092569,0.8306,0.9071,0.9071,1.0
514,1.0,1.0,1.0,0.215886,0.8265,0.9056,0.9056,1.0
515,1.0,1.0,1.0,0.272682,0.8536,0.9049,0.9049,1.0
516,1.0,1.0,1.0,0.314342,0.8397,0.8925,0.8925,1.0
517,1.0,1.0,1.0,0.335083,0.8006,0.8786,0.8786,1.0
518,1.0,1.0,1.0,0.236811,0.7472,0.8547,0.8547,1.0
519,1.0,1.0,1.0,0.222263,0.6882,0.8248,0.8248,1.0
520,1.0,1.0,1.0,0.107767,0.678,0.7872,0.7872,1.0
521,1.0,1.0,1.0,0.012982,0.637,0.7092,0.7092,1.0
522,1.0,1.0,1.0,0.0,0.7129,0.6422,0.6422,1.0
523,1.0,1.0,1.0,0.0,0.6695,0.5585,0.5585,1.0
524,1.0,1.0,1.0,0.0,0.6489,0.5458,0.5458,1.0
525,1.0,1.0,1.0,0.0,0.5743,0.48,0.48,1.0
526,1.0,1.0,1.0,0.0,0.5112,0.3831,0.3831,1.0
527,1.0,1.0,1.0,0.0,0.348,0.2742,0.2742,1.0
528,1.0,1.0,1.0,0.0,0.2926,0.2071,0.2071,1.0
529,1.0,1.0,1.0,0.0,0.2335,0.1946,0.1946,1.0
530,1.0,1.0,1.0,0.0,0.2989,0.1765,0.1765,1.0
531,1.0,1.0,1.0,0.0,0.3663,0.2235,0.2235,1.0
532,1.0,1.0,1.0,0.0,0.4235,0.3031,0.3031,1.0
533,1.0,1.0,1.0,0.0,0.3941,0.4632,0.4632,1.0
534,1.0,1.0,1.0,0.0,0.5132,0.5782,0.5782,1.0
535,1.0,1.0,1.0,0.0,0.6028,0.6912,0.6912,1.0
536,1.0,1.0,1.0,0.012801,0.5693,0.7491,0.7491,1.0
537,1.0,1.0,1.0,0.101706,0.6213,0.8511,0.8511,1.0
538,1.0,1.0,1.0,0.220432,0.5831,0.8927,0.8927,1.0
539,1.0,1.0,1.0,0.277079,0.557,0.9018,0.9018,1.0
540,1.0,1.0,1.0,0.292073,0.5199,0.9038,0.9038,1.0
541,1.0,1.0,1.0,0.25734,0.4995,0.9052,0.9052,1.0
542,1.0,1.0,1.0,0.257935,0.4474,0.9052,0.9052,1.0
543,1.0,1.0,1.0,0.158571,0.4991,0.9057,0.9057,1.0
544,1.0,1.0,1.0,0.081696,0.4892,0.9044,0.9044,1.0
545,1.0,1.0,1.0,0.017395,0.5309,0.9076,0.9076,1.0
546,1.0,1.0,1.0,0.0,0.4834,0.9089,0.9089,1.0
547,1.0,1.0,1.0,0.0,0.4807,0.9096,0.9096,1.0
548,1.0,1.0,1.0,0.0,0.5978,0.9094,0.9094,1.0
549,1.0,1.0,1.0,0.0,0.524,0.9072,0.9072,1.0
550,1.0,1.0,1.0,0.0,0.4898,0.9085,0.9085,1.0
551,1.0,1.0,1.0,0.0,0.4899,0.9073,0.9073,1.0
552,1.0,1.0,1.0,0.0,0.5418,0.9078,0.9078,1.0
553,1.0,1.0,1.0,0.0,0.4196,0.9024,0.9024,1.0
554,1.0,1.0,1.0,0.0,0.4344,0.8731,0.8731,1.0
555,1.0,1.0,1.0,0.0,0.4241,0.8222,0.8222,1.0
556,1.0,1.0,1.0,0.0,0.3854,0.6583,0.6583,1.0
557,1.0,1.0,1.0,0.0,0.4096,0.5947,0.5947,1.0
558,1.0,1.0,1.0,0.0,0.3615,0.4664,0.4664,1.0
559,1.0,1.0,1.0,0.0,0.298,0.3775,0.3775,1.0
560,1.0,1.0,1.0,0.001601,0.2162,0.2908,0.2908,1.0
561,1.0,1.0,1.0,0.01124,0.1759,0.2394,0.2394,1.0
562,1.0,1.0,1.0,0.014778,0.1302,0.1863,0.1863,1.0
563,1.0,1.0,1.0,0.033111,0.0857,0.1258,0.1258,1.0
564,1.0,1.0,1.0,0.055355,0.0507,0.1043,0.1043,1.0
565,1.0,1.0,1.0,0.048559,0.0323,0.0907,0.0907,1.0
566,1.0,1.0,1.0,0.032154,0.0159,0.1015,0.1015,1.0
567,1.0,1.0,1.0,0.023578,0.0197,0.1393,0.1393,1.0
568,1.0,1.0,1.0,0.010393,0.0384,0.2307,0.2307,1.0
569,1.0,1.0,1.0,0.0008,0.0665,0.3119,0.3119,1.0
570,1.0,1.0,1.0,0.0,0.1212,0.3792,0.3792,1.0
571,1.0,1.0,1.0,0.0,0.1255,0.5009,0.5009,1.0
572,1.0,1.0,1.0,0.0,0.1818,0.6564,0.6564,1.0
573,1.0,1.0,1.0,0.0,0.2354,0.7851,0.7851,1.0
574,1.0,1.0,1.0,0.0,0.225,0.8691,0.8691,1.0
575,1.0,1.0,1.0,0.0,0.205,0.9015,0.9015,1.0
576,1.0,1.0,1.0,0.0,0.1883,0.9097,0.9097,1.0
577,1.0,1.0,1.0,0.0,0.2299,0.8821,0.8821,1.0
578,1.0,1.0,1.0,0.0,0.2734,0.8719,0.8719,1.0
579,1.0,1.0,1.0,0.0,0.3291,0.816,0.816,1.0
580,1.0,1.0,1.0,0.0,0.3779,0.6976,0.6976,1.0
581,1.0,1.0,1.0,0.0,0.4257,0.6686,0.6686,1.0
582,1.0,1.0,1.0,0.0,0.4138,0.6729,0.6729,1.0
583,1.0,1.0,1.0,0.0,0.4348,0.6952,0.6952,1.0
584,1.0,1.0,1.0,0.013404,0.4652,0.7166,0.7166,1.0
585,1.0,1.0,1.0,0.126144,0.4336,0.7711,0.7711,1.0
586,1.0,1.0,1.0,0.25566,0.3554,0.765,0.765,1.0
587,1.0,1.0,1.0,0.414829,0.3151,0.6389,0.6389,1.0
588,1.0,1.0,1.0,0.499704,0.3114,0.5501,0.5501,1.0
589,1.0,1.0,1.0,0.594045,0.2845,0.4406,0.4406,1.0
590,1.0,1.0,1.0,0.514052,0.2488,0.3476,0.3476,1.0
591,1.0,1.0,1.0,0.351594,0.2144,0.3709,0.3709,1.0
592,1.0,1.0,1.0,0.157509,0.2296,0.4716,0.4716,1.0
593,1.0,1.0,1.0,0.016991,0.3047,0.6424,0.6424,1.0
594,1.0,1.0,1.0,0.0,0.3854,0.793,0.793,1.0
595,1.0,1.0,1.0,0.0,0.4417,0.8459,0.8459,1.0
596,1.0,1.0,1.0,0.0,0.4587,0.8754,0.8754,1.0
597,1.0,1.0,1.0,0.0,0.5379,0.8851,0.8851,1.0
598,1.0,1.0,1.0,0.0,0.6429,0.8887,0.8887,1.0
599,1.0,1.0,1.0,0.0,0.4179,0.8734,0.8734,1.0
600,1.0,1.0,1.0,0.0,0.3341,0.8542,0.8542,1.0
601,1.0,1.0,1.0,0.0,0.2476,0.8075,0.8075,1.0
602,1.0,1.0,1.0,0.0,0.2427,0.7847,0.7847,1.0
603,1.0,1.0,1.0,0.0,0.2934,0.7915,0.7915,1.0
604,1.0,1.0,1.0,0.0,0.3318,0.8424,0.8424,1.0
605,1.0,1.0,1.0,0.0,0.3787,0.8767,0.8767,1.0
606,1.0,1.0,1.0,0.0,0.3876,0.8985,0.8985,1.0
607,1.0,1.0,1.0,0.0,0.4247,0.9023,0.9023,1.0
608,1.0,1.0,1.0,0.01337,0.4431,0.9042,0.9042,1.0
609,1.0,1.0,1.0,0.095997,0.414,0.903,0.903,1.0
610,1.0,1.0,1.0,0.191329,0.4339,0.9051,0.9051,1.0
611,1.0,1.0,1.0,0.328786,0.4537,0.9036,0.9036,1.0
612,1.0,1.0,1.0,0.429052,0.4855,0.8929,0.8929,1.0
613,1.0,1.0,1.0,0.473731,0.5405,0.8913,0.8913,1.0
614,1.0,1.0,1.0,0.398128,0.5485,0.8578,0.8578,1.0
615,1.0,1.0,1.0,0.277877,0.5848,0.8426,0.8426,1.0
616,1.0,1.0,1.0,0.148983,0.5771,0.8305,0.8305,1.0
617,1.0,1.0,1.0,0.018808,0.4885,0.7938,0.7938,1.0
618,1.0,1.0,1.0,0.0,0.4254,0.7996,0.7996,1.0
619,1.0,1.0,1.0,0.0,0.3975,0.7856,0.7856,1.0
620,1.0,1.0,1.0,0.0,0.3464,0.7704,0.7704,1.0
621,1.0,1.0,1.0,0.0,0.2866,0.7312,0.7312,1.0
622,1.0,1.0,1.0,0.0,0.2649,0.7024,0.7024,1.0
623,1.0,1.0,1.0,0.0,0.2568,0.5999,0.5999,1.0
624,1.0,1.0,1.0,0.0,0.2559,0.4844,0.4844,1.0
625,1.0,1.0,1.0,0.0,0.2354,0.3947,0.3947,1.0
626,1.0,1.0,1.0,0.0,0.2353,0.3158,0.3158,1.0
627,1.0,1.0,1.0,0.0,0.2042,0.2798,0.2798,1.0
628,1.0,1.0,1.0,0.0,0.1692,0.2105,0.2105,1.0
629,1.0,1.0,1.0,0.0,0.1551,0.2327,0.2327,1.0
630,1.0,1.0,1.0,0.0,0.1514,0.2431,0.2431,1.0
631,1.0,1.0,1.0,0.0,0.1423,0.2748,0.2748,1.0
632,1.0,1.0,1.0,0.01681,0.1777,0.2699,0.2699,1.0
633,1.0,1.0,1.0,0.141993,0.1828,0.2844,0.2844,1.0
634,1.0,1.0,1.0,0.323832,0.1533,0.2839,0.2839,1.0
635,1.0,1.0,1.0,0.453211,0.1339,0.3142,0.3142,1.0
636,1.0,1.0,1.0,0.536248,0.101,0.3556,0.3556,1.0
637,1.0,1.0,1.0,0.551859,0.0948,0.4407,0.4407,1.0
638,1.0,1.0,1.0,0.462544,0.1169,0.4891,0.4891,1.0
639,1.0,1.0,1.0,0.311863,0.1047,0.5374,0.5374,1.0
640,1.0,1.0,1.0,0.114265,0.1038,0.5912,0.5912,1.0
641,1.0,1.0,1.0,0.017583,0.1234,0.6318,0.6318,1.0
642,1.0,1.0,1.0,0.0,0.1336,0.653,0.653,1.0
643,1.0,1.0,1.0,0.0,0.1459,0.6667,0.6667,1.0
644,1.0,1.0,1.0,0.0,0.172,0.6741,0.6741,1.0
645,1.0,1.0,1.0,0.0,0.1936,0.6486,0.6486,1.0
646,1.0,1.0,1.0,0.0,0.2287,0.6386,0.6386,1.0
647,1.0,1.0,1.0,0.0,0.2714,0.6243,0.6243,1.0
648,1.0,1.0,1.0,0.0,0.2093,0.5528,0.5528,1.0
649,1.0,1.0,1.0,0.0,0.2054,0.5601,0.5601,1.0
650,1.0,1.0,1.0,0.0,0.186,0.5981,0.5981,1.0
651,1.0,1.0,1.0,0.0,0.245,0.6272,0.6272,1.0
652,1.0,1.0,1.0,0.0,0.27,0.6207,0.6207,1.0
653,1.0,1.0,1.0,0.0,0.2199,0.6227,0.6227,1.0
654,1.0,1.0,1.0,0.0,0.2151,0.6333,0.6333,1.0
655,1.0,1.0,1.0,0.0,0.2512,0.5918,0.5918,1.0
656,1.0,1.0,1.0,0.010414,0.2686,0.6247,0.6247,1.0
657,1.0,1.0,1.0,0.057266,0.1958,0.6493,0.6493,1.0
658,1.0,1.0,1.0,0.092343,0.1921,0.6826,0.6826,1.0
659,1.0,1.0,1.0,0.180679,0.211,0.7096,0.7096,1.0
660,1.0,1.0,1.0,0.338209,0.1623,0.713,0.713,1.0
661,1.0,1.0,1.0,0.292399,0.1227,0.7103,0.7103,1.0
662,1.0,1.0,1.0,0.229343,0.1169,0.732,0.732,1.0
663,1.0,1.0,1.0,0.157699,0.1013,0.7529,0.7529,1.0
664,1.0,1.0,1.0,0.0693,0.1663,0.7884,0.7884,1.0
665,1.0,1.0,1.0,0.013582,0.2546,0.7939,0.7939,1.0
666,1.0,1.0,1.0,0.0,0.2383,0.8148,0.8148,1.0
667,1.0,1.0,1.0,0.0,0.215,0.786,0.786,1.0
668,1.0,1.0,1.0,0.0,0.1902,0.7956,0.7956,1.0
669,1.0,1.0,1.0,0.0,0.1766,0.7596,0.7596,1.0
670,1.0,1.0,1.0,0.0,0.1716,0.7203,0.7203,1.0
671,1.0,1.0,1.0,0.0,0.1507,0.6917,0.6917,1.0
672,1.0,1.0,1.0,0.0,0.1485,0.6397,0.6397,1.0
673,1.0,1.0,1.0,0.0,0.1517,0.5709,0.5709,1.0
674,1.0,1.0,1.0,0.0,0.1819,0.4603,0.4603,1.0
675,1.0,1.0,1.0,0.0,0.1774,0.3573,0.3573,1.0
676,1.0,1.0,1.0,0.0,0.1509,0.2787,0.2787,1.0
677,1.0,1.0,1.0,0.0,0.1444,0.2045,0.2045,1.0
678,1.0,1.0,1.0,0.0,0.1135,0.2352,0.2352,1.0
679,1.0,1.0,1.0,0.0,0.1482,0.3568,0.3568,1.0
680,1.0,1.0,1.0,0.013614,0.2716,0.4227,0.4227,1.0
681,1.0,1.0,1.0,0.112622,0.1988,0.4506,0.4506,1.0
682,1.0,1.0,1.0,0.235266,0.1799,0.4675,0.4675,1.0
683,1.0,1.0,1.0,0.305676,0.1051,0.4868,0.4868,1.0
684,1.0,1.0,1.0,0.303831,0.124,0.4796,0.4796,1.0
685,1.0,1.0,1.0,0.304971,0.1968,0.4422,0.4422,1.0
686,1.0,1.0,1.0,0.227386,0.1959,0.3994,0.3994,1.0
687,1.0,1.0,1.0,0.166315,0.2206,0.3349,0.3349,1.0
688,1.0,1.0,1.0,0.070557,0.2215,0.2884,0.2884,1.0
689,1.0,1.0,1.0,0.012394,0.2768,0.2902,0.2902,1.0
690,1.0,1.0,1.0,0.0,0.2998,0.2976,0.2976,1.0
691,1.0,1.0,1.0,0.0,0.3199,0.3339,0.3339,1.0
692,1.0,1.0,1.0,0.0,0.3061,0.4451,0.4451,1.0
693,1.0,1.0,1.0,0.0,0.286,0.5435,0.5435,1.0
694,1.0,1.0,1.0,0.0,0.2286,0.564,0.564,1.0
695,1.0,1.0,1.0,0.0,0.2553,0.5666,0.5666,1.0
696,1.0,1.0,1.0,0.0,0.2842,0.5261,0.5261,1.0
697,1.0,1.0,1.0,0.0,0.2445,0.5012,0.5012,1.0
698,1.0,1.0,1.0,0.0,0.2708,0.4838,0.4838,1.0
699,1.0,1.0,1.0,0.0,0.1902,0.5546,0.5546,1.0
700,1.0,1.0,1.0,0.0,0.1295,0.5801,0.5801,1.0
701,1.0,1.0,1.0,0.0,0.1392,0.6525,0.6525,1.0
702,1.0,1.0,1.0,0.0,0.1652,0.6964,0.6964,1.0
703,1.0,1.0,1.0,0.0,0.131,0.7512,0.7512,1.0
704,1.0,1.0,1.0,0.001601,0.1217,0.7555,0.7555,1.0
705,1.0,1.0,1.0,0.007172,0.1151,0.7826,0.7826,1.0
706,1.0,1.0,1.0,0.020917,0.074,0.7553,0.7553,1.0
707,1.0,1.0,1.0,0.032346,0.0822,0.6589,0.6589,1.0
708,1.0,1.0,1.0,0.072962,0.1037,0.5955,0.5955,1.0
709,1.0,1.0,1.0,0.104507,0.1318,0.4804,0.4804,1.0
710,1.0,1.0,1.0,0.128326,0.1436,0.423,0.423,1.0
711,1.0,1.0,1.0,0.069505,0.1841,0.3496,0.3496,1.0
712,1.0,1.0,1.0,0.050046,0.258,0.309,0.309,1.0
713,1.0,1.0,1.0,0.010624,0.3249,0.3235,0.3235,1.0
714,1.0,1.0,1.0,0.0,0.423,0.3459,0.3459,1.0
715,1.0,1.0,1.0,0.0,0.5238,0.3591,0.3591,1.0
716,1.0,1.0,1.0,0.0,0.5411,0.4018,0.4018,1.0
717,1.0,1.0,1.0,0.0,0.5286,0.4334,0.4334,1.0
718,1.0,1.0,1.0,0.0,0.5182,0.459,0.459,1.0
719,1.0,1.0,1.0,0.0,0.5891,0.5094,0.5094,1.0
720,1.0,1.0,1.0,0.0,0.5977,0.5233,0.5233,1.0
721,1.0,1.0,1.0,0.0,0.6459,0.5309,0.5309,1.0
722,1.0,1.0,1.0,0.0,0.6034,0.5352,0.5352,1.0
723,1.0,1.0,1.0,0.0,0.6427,0.5257,0.5257,1.0
724,1.0,1.0,1.0,0.0,0.6642,0.4777,0.4777,1.0
725,1.0,1.0,1.0,0.0,0.6696,0.4233,0.4233,1.0
726,1.0,1.0,1.0,0.0,0.6365,0.3843,0.3843,1.0
727,1.0,1.0,1.0,0.0,0.5879,0.3448,0.3448,1.0
728,1.0,1.0,1.0,0.00297,0.5925,0.3203,0.3203,1.0
729,1.0,1.0,1.0,0.015992,0.5203,0.3221,0.3221,1.0
730,1.0,1.0,1.0,0.036342,0.3887,0.3278,0.3278,1.0
731,1.0,1.0,1.0,0.060339,0.2688,0.352,0.352,1.0
732,1.0,1.0,1.0,0.094592,0.1653,0.3852,0.3852,1.0
733,1.0,1.0,1.0,0.128516,0.1148,0.4154,0.4154,1.0
734,1.0,1.0,1.0,0.137276,0.0921,0.3932,0.3932,1.0
735,1.0,1.0,1.0,0.105684,0.0895,0.3771,0.3771,1.0
736,1.0,1.0,1.0,0.093197,0.124,0.3878,0.3878,1.0
737,1.0,1.0,1.0,0.018838,0.1108,0.422,0.422,1.0
738,1.0,1.0,1.0,0.0,0.1069,0.515,0.515,1.0
739,1.0,1.0,1.0,0.0,0.1423,0.592,0.592,1.0
740,1.0,1.0,1.0,0.0,0.1566,0.5333,0.5333,1.0
741,1.0,1.0,1.0,0.0,0.0746,0.5423,0.5423,1.0
742,1.0,1.0,1.0,0.0,0.0918,0.5942,0.5942,1.0
743,1.0,1.0,1.0,0.0,0.1153,0.6568,0.6568,1.0
744,1.0,1.0,1.0,0.0,0.1213,0.6977,0.6977,1.0
745,1.0,1.0,1.0,0.0,0.1553,0.6791,0.6791,1.0
746,1.0,1.0,1.0,0.0,0.1962,0.6581,0.6581,1.0
747,1.0,1.0,1.0,0.0,0.2079,0.6304,0.6304,1.0
