Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
372,1.0,1.0,1.0,0.590115,0.1834,0.0257,0.0257,1.0
373,1.0,1.0,1.0,0.554334,0.1589,0.0218,0.0218,1.0
374,1.0,1.0,1.0,0.436972,0.1668,0.0473,0.0473,1.0
375,1.0,1.0,1.0,0.249583,0.1828,0.1073,0.1073,1.0
376,1.0,1.0,1.0,0.092988,0.2251,0.2452,0.2452,1.0
377,1.0,1.0,1.0,0.007793,0.3479,0.3872,0.3872,1.0
378,1.0,1.0,1.0,0.0,0.5297,0.5726,0.5726,1.0
379,1.0,1.0,1.0,0.0,0.6115,0.7686,0.7686,1.0
380,1.0,1.0,1.0,0.0,0.6915,0.8904,0.8904,1.0
381,1.0,1.0,1.0,0.0,0.7381,0.9104,0.9104,1.0
382,1.0,1.0,1.0,0.0,0.7541,0.9117,0.9117,1.0
383,1.0,1.0,1.0,0.0,0.771,0.9112,0.9112,1.0
384,1.0,1.0,1.0,0.0,0.7462,0.9127,0.9127,1.0
385,1.0,1.0,1.0,0.0,0.6862,0.9141,0.9141,1.0
386,1.0,1.0,1.0,0.0,0.6545,0.913,0.913,1.0
387,1.0,1.0,1.0,0.0,0.5772,0.9135,0.9135,1.0
388,1.0,1.0,1.0,0.0,0.4282,0.9132,0.9132,1.0
389,1.0,1.0,1.0,0.0,0.5455,0.9145,0.9145,1.0
390,1.0,1.0,1.0,0.0,0.498,0.9144,0.9144,1.0
391,1.0,1.0,1.0,0.0,0.4373,0.9124,0.9124,1.0
392,1.0,1.0,1.0,0.005413,0.2652,0.8981,0.8981,1.0
393,1.0,1.0,1.0,0.032396,0.1955,0.877,0.877,1.0
394,1.0,1.0,1.0,0.098829,0.1543,0.841,0.841,1.0
395,1.0,1.0,1.0,0.218163,0.1186,0.7541,0.7541,1.0
396,1.0,1.0,1.0,0.278317,0.067,0.6823,0.6823,1.0
397,1.0,1.0,1.0,0.217581,0.0575,0.6728,0.6728,1.0
398,1.0,1.0,1.0,0.136367,0.0598,0.6646,0.6646,1.0
399,1.0,1.0,1.0,0.084038,0.0734,0.6778,0.6778,1.0
400,1.0,1.0,1.0,0.026196,0.0945,0.6888,0.6888,1.0
401,1.0,1.0,1.0,0.000806,0.1707,0.7641,0.7641,1.0
402,1.0,1.0,1.0,0.0,0.2794,0.8155,0.8155,1.0
403,1.0,1.0,1.0,0.0,0.3552,0.8584,0.8584,1.0
404,1.0,1.0,1.0,0.0,0.3999,0.8847,0.8847,1.0
405,1.0,1.0,1.0,0.0,0.3946,0.8984,0.8984,1.0
406,1.0,1.0,1.0,0.0,0.4497,0.9065,0.9065,1.0
407,1.0,1.0,1.0,0.0,0.4517,0.9074,0.9074,1.0
408,1.0,1.0,1.0,0.0,0.4515,0.8966,0.8966,1.0
409,1.0,1.0,1.0,0.0,0.468,0.9022,0.9022,1.0
410,1.0,1.0,1.0,0.0,0.5315,0.9067,0.9067,1.0
411,1.0,1.0,1.0,0.0,0.699,0.9074,0.9074,1.0
412,1.0,1.0,1.0,0.0,0.78,0.9083,0.9083,1.0
413,1.0,1.0,1.0,0.0,0.8001,0.9083,0.9083,1.0
414,1.0,1.0,1.0,0.0,0.8169,0.9076,0.9076,1.0
415,1.0,1.0,1.0,0.0,0.8442,0.9076,0.9076,1.0
416,1.0,1.0,1.0,0.013587,0.857,0.9083,0.9083,1.0
417,1.0,1.0,1.0,0.145764,0.85,0.9085,0.9085,1.0
418,1.0,1.0,1.0,0.333306,0.8332,0.9079,0.9079,1.0
419,1.0,1.0,1.0,0.476043,0.8451,0.9076,0.9076,1.0
420,1.0,1.0,1.0,0.564774,0.8802,0.9061,0.9061,1.0
421,1.0,1.0,1.0,0.568888,0.8735,0.9027,0.9027,1.0
422,1.0,1.0,1.0,0.504198,0.8736,0.9051,0.9051,1.0
423,1.0,1.0,1.0,0.328542,0.8756,0.9049,0.9049,1.0
424,1.0,1.0,1.0,0.12704,0.8693,0.9062,0.9062,1.0
425,1.0,1.0,1.0,0.011799,0.8415,0.9083,0.9083,1.0
426,1.0,1.0,1.0,0.0,0.837,0.9068,0.9068,1.0
427,1.0,1.0,1.0,0.0,0.8522,0.9086,0.9086,1.0
428,1.0,1.0,1.0,0.0,0.8354,0.8993,0.8993,1.0
429,1.0,1.0,1.0,0.0,0.8328,0.8931,0.8931,1.0
430,1.0,1.0,1.0,0.0,0.8407,0.8703,0.8703,1.0
431,1.0,1.0,1.0,0.0,0.8384,0.8441,0.8441,1.0
432,1.0,1.0,1.0,0.0,0.823,0.8221,0.8221,1.0
433,1.0,1.0,1.0,0.0,0.8073,0.8154,0.8154,1.0
434,1.0,1.0,1.0,0.0,0.8046,0.7972,0.7972,1.0
435,1.0,1.0,1.0,0.0,0.7563,0.7259,0.7259,1.0
436,1.0,1.0,1.0,0.0,0.6641,0.6754,0.6754,1.0
437,1.0,1.0,1.0,0.0,0.6281,0.5663,0.5663,1.0
438,1.0,1.0,1.0,0.0,0.4597,0.5181,0.5181,1.0
439,1.0,1.0,1.0,0.0,0.2972,0.4843,0.4843,1.0
440,1.0,1.0,1.0,0.011419,0.2188,0.4167,0.4167,1.0
441,1.0,1.0,1.0,0.129585,0.1466,0.3298,0.3298,1.0
442,1.0,1.0,1.0,0.262988,0.1189,0.2512,0.2512,1.0
443,1.0,1.0,1.0,0.417347,0.0603,0.209,0.209,1.0
444,1.0,1.0,1.0,0.513306,0.069,0.1334,0.1334,1.0
445,1.0,1.0,1.0,0.557099,0.0882,0.1021,0.1021,1.0
446,1.0,1.0,1.0,0.488866,0.1043,0.0768,0.0768,1.0
447,1.0,1.0,1.0,0.302017,0.1096,0.0632,0.0632,1.0
448,1.0,1.0,1.0,0.110061,0.1336,0.0596,0.0596,1.0
449,1.0,1.0,1.0,0.009612,0.2226,0.0974,0.0974,1.0
450,1.0,1.0,1.0,0.0,0.2514,0.1661,0.1661,1.0
451,1.0,1.0,1.0,0.0,0.2799,0.2598,0.2598,1.0
452,1.0,1.0,1.0,0.0,0.3222,0.3145,0.3145,1.0
453,1.0,1.0,1.0,0.0,0.3393,0.4589,0.4589,1.0
454,1.0,1.0,1.0,0.0,0.3718,0.5653,0.5653,1.0
455,1.0,1.0,1.0,0.0,0.457,0.7252,0.7252,1.0
456,1.0,1.0,1.0,0.0,0.4527,0.7733,0.7733,1.0
457,1.0,1.0,1.0,0.0,0.4092,0.8314,0.8314,1.0
458,1.0,1.0,1.0,0.0,0.4488,0.8349,0.8349,1.0
459,1.0,1.0,1.0,0.0,0.4617,0.8493,0.8493,1.0
460,1.0,1.0,1.0,0.0,0.4323,0.8454,0.8454,1.0
461,1.0,1.0,1.0,0.0,0.4156,0.844,0.844,1.0
462,1.0,1.0,1.0,0.0,0.4424,0.8257,0.8257,1.0
463,1.0,1.0,1.0,0.0,0.5426,0.809,0.809,1.0
464,1.0,1.0,1.0,0.009366,0.5271,0.8361,0.8361,1.0
465,1.0,1.0,1.0,0.075682,0.5337,0.802,0.802,1.0
466,1.0,1.0,1.0,0.186361,0.4632,0.7802,0.7802,1.0
467,1.0,1.0,1.0,0.291327,0.4674,0.7134,0.7134,1.0
468,1.0,1.0,1.0,0.397008,0.3883,0.7145,0.7145,1.0
469,1.0,1.0,1.0,0.477158,0.3755,0.7146,0.7146,1.0
470,1.0,1.0,1.0,0.40626,0.4073,0.7255,0.7255,1.0
471,1.0,1.0,1.0,0.307348,0.4962,0.716,0.716,1.0
472,1.0,1.0,1.0,0.138036,0.5574,0.7097,0.7097,1.0
473,1.0,1.0,1.0,0.011192,0.59,0.6589,0.6589,1.0
474,1.0,1.0,1.0,0.0,0.6642,0.6101,0.6101,1.0
475,1.0,1.0,1.0,0.0,0.7168,0.5976,0.5976,1.0
476,1.0,1.0,1.0,0.0,0.7676,0.549,0.549,1.0
477,1.0,1.0,1.0,0.0,0.7849,0.5011,0.5011,1.0
478,1.0,1.0,1.0,0.0,0.7569,0.4317,0.4317,1.0
479,1.0,1.0,1.0,0.0,0.7181,0.3924,0.3924,1.0
480,1.0,1.0,1.0,0.0,0.724,0.3332,0.3332,1.0
481,1.0,1.0,1.0,0.0,0.7142,0.2615,0.2615,1.0
482,1.0,1.0,1.0,0.0,0.6912,0.2119,0.2119,1.0
483,1.0,1.0,1.0,0.0,0.6935,0.1505,0.1505,1.0
484,1.0,1.0,1.0,0.0,0.6624,0.1378,0.1378,1.0
485,1.0,1.0,1.0,0.0,0.5726,0.1218,0.1218,1.0
486,1.0,1.0,1.0,0.0,0.4175,0.1167,0.1167,1.0
487,1.0,1.0,1.0,0.0,0.3209,0.0906,0.0906,1.0
488,1.0,1.0,1.0,0.003787,0.2052,0.1211,0.1211,1.0
489,1.0,1.0,1.0,0.012107,0.1484,0.2321,0.2321,1.0
490,1.0,1.0,1.0,0.025957,0.1207,0.3025,0.3025,1.0
491,1.0,1.0,1.0,0.044247,0.067,0.4393,0.4393,1.0
492,1.0,1.0,1.0,0.060099,0.0468,0.4975,0.4975,1.0
493,1.0,1.0,1.0,0.054046,0.0403,0.5814,0.5814,1.0
494,1.0,1.0,1.0,0.052776,0.0423,0.6565,0.6565,1.0
495,1.0,1.0,1.0,0.033311,0.0388,0.6742,0.6742,1.0
496,1.0,1.0,1.0,0.022009,0.0366,0.6937,0.6937,1.0
497,1.0,1.0,1.0,0.002602,0.0797,0.7202,0.7202,1.0
498,1.0,1.0,1.0,0.0,0.1145,0.7503,0.7503,1.0
499,1.0,1.0,1.0,0.0,0.178,0.773,0.773,1.0
500,1.0,1.0,1.0,0.0,0.2078,0.8392,0.8392,1.0
501,1.0,1.0,1.0,0.0,0.2759,0.8612,0.8612,1.0
502,1.0,1.0,1.0,0.0,0.4254,0.8854,0.8854,1.0
503,1.0,1.0,1.0,0.0,0.4803,0.89,0.89,1.0
504,1.0,1.0,1.0,0.0,0.364,0.8924,0.8924,1.0
505,1.0,1.0,1.0,0.0,0.4204,0.8719,0.8719,1.0
506,1.0,1.0,1.0,0.0,0.5259,0.8426,0.8426,1.0
507,1.0,1.0,1.0,0.0,0.5248,0.7608,0.7608,1.0
508,1.0,1.0,1.0,0.0,0.4892,0.6963,0.6963,1.0
509,1.0,1.0,1.0,0.0,0.4979,0.7045,0.7045,1.0
510,1.0,1.0,1.0,0.0,0.4996,0.6419,0.6419,1.0
511,1.0,1.0,1.0,0.0,0.5118,0.6267,0.6267,1.0
512,1.0,1.0,1.0,0.009483,0.3693,0.6377,0.6377,1.0
513,1.0,1.0,1.0,0.089403,0.2127,0.621,0.621,1.0
514,1.0,1.0,1.0,0.259492,0.1339,0.567,0.567,1.0
515,1.0,1.0,1.0,0.407177,0.0601,0.5554,0.5554,1.0
516,1.0,1.0,1.0,0.460798,0.0622,0.4974,0.4974,1.0
517,1.0,1.0,1.0,0.409988,0.062,0.3974,0.3974,1.0
518,1.0,1.0,1.0,0.307314,0.0757,0.3886,0.3886,1.0
519,1.0,1.0,1.0,0.177522,0.0734,0.3264,0.3264,1.0
520,1.0,1.0,1.0,0.081119,0.0729,0.2948,0.2948,1.0
521,1.0,1.0,1.0,0.016581,0.0881,0.2209,0.2209,1.0
522,1.0,1.0,1.0,0.0,0.1103,0.1809,0.1809,1.0
523,1.0,1.0,1.0,0.0,0.1372,0.1549,0.1549,1.0
524,1.0,1.0,1.0,0.0,0.199,0.194,0.194,1.0
525,1.0,1.0,1.0,0.0,0.3055,0.1833,0.1833,1.0
526,1.0,1.0,1.0,0.0,0.406,0.2053,0.2053,1.0
527,1.0,1.0,1.0,0.0,0.3869,0.2103,0.2103,1.0
528,1.0,1.0,1.0,0.0,0.5058,0.2113,0.2113,1.0
529,1.0,1.0,1.0,0.0,0.5741,0.2279,0.2279,1.0
530,1.0,1.0,1.0,0.0,0.6223,0.2432,0.2432,1.0
531,1.0,1.0,1.0,0.0,0.6229,0.223,0.223,1.0
532,1.0,1.0,1.0,0.0,0.5872,0.2006,0.2006,1.0
533,1.0,1.0,1.0,0.0,0.529,0.2241,0.2241,1.0
534,1.0,1.0,1.0,0.0,0.5618,0.2867,0.2867,1.0
535,1.0,1.0,1.0,0.0,0.484,0.4451,0.4451,1.0
536,1.0,1.0,1.0,0.013564,0.4544,0.5948,0.5948,1.0
537,1.0,1.0,1.0,0.094098,0.4073,0.7319,0.7319,1.0
538,1.0,1.0,1.0,0.180281,0.3174,0.7654,0.7654,1.0
539,1.0,1.0,1.0,0.18478,0.3483,0.7863,0.7863,1.0
540,1.0,1.0,1.0,0.176063,0.3055,0.7863,0.7863,1.0
541,1.0,1.0,1.0,0.164755,0.258,0.812,0.812,1.0
542,1.0,1.0,1.0,0.126001,0.2154,0.8206,0.8206,1.0
543,1.0,1.0,1.0,0.080475,0.2382,0.8173,0.8173,1.0
544,1.0,1.0,1.0,0.038022,0.3163,0.8446,0.8446,1.0
545,1.0,1.0,1.0,0.005209,0.348,0.877,0.877,1.0
546,1.0,1.0,1.0,0.0,0.4062,0.8809,0.8809,1.0
547,1.0,1.0,1.0,0.0,0.4837,0.8968,0.8968,1.0
548,1.0,1.0,1.0,0.0,0.5236,0.8995,0.8995,1.0
549,1.0,1.0,1.0,0.0,0.5362,0.8994,0.8994,1.0
550,1.0,1.0,1.0,0.0,0.5978,0.9005,0.9005,1.0
551,1.0,1.0,1.0,0.0,0.5825,0.9009,0.9009,1.0
552,1.0,1.0,1.0,0.0,0.4551,0.8988,0.8988,1.0
553,1.0,1.0,1.0,0.0,0.4912,0.8998,0.8998,1.0
554,1.0,1.0,1.0,0.0,0.603,0.9006,0.9006,1.0
555,1.0,1.0,1.0,0.0,0.6798,0.9005,0.9005,1.0
556,1.0,1.0,1.0,0.0,0.6354,0.8994,0.8994,1.0
557,1.0,1.0,1.0,0.0,0.6439,0.8994,0.8994,1.0
558,1.0,1.0,1.0,0.0,0.6461,0.8998,0.8998,1.0
559,1.0,1.0,1.0,0.0,0.6236,0.896,0.896,1.0
560,1.0,1.0,1.0,0.009097,0.5016,0.8591,0.8591,1.0
561,1.0,1.0,1.0,0.07296,0.3704,0.8347,0.8347,1.0
562,1.0,1.0,1.0,0.189685,0.2798,0.6988,0.6988,1.0
563,1.0,1.0,1.0,0.389066,0.2823,0.5294,0.5294,1.0
564,1.0,1.0,1.0,0.50917,0.3614,0.5127,0.5127,1.0
565,1.0,1.0,1.0,0.575841,0.2889,0.4583,0.4583,1.0
566,1.0,1.0,1.0,0.502902,0.369,0.4589,0.4589,1.0
567,1.0,1.0,1.0,0.34852,0.4453,0.5048,0.5048,1.0
568,1.0,1.0,1.0,0.17077,0.4478,0.5515,0.5515,1.0
569,1.0,1.0,1.0,0.019994,0.3727,0.6138,0.6138,1.0
570,1.0,1.0,1.0,0.0,0.462,0.6789,0.6789,1.0
571,1.0,1.0,1.0,0.0,0.4124,0.7111,0.7111,1.0
572,1.0,1.0,1.0,0.0,0.5224,0.6469,0.6469,1.0
573,1.0,1.0,1.0,0.0,0.5693,0.658,0.658,1.0
574,1.0,1.0,1.0,0.0,0.6177,0.6037,0.6037,1.0
575,1.0,1.0,1.0,0.0,0.5926,0.5902,0.5902,1.0
576,1.0,1.0,1.0,0.0,0.6183,0.6339,0.6339,1.0
577,1.0,1.0,1.0,0.0,0.5741,0.6867,0.6867,1.0
578,1.0,1.0,1.0,0.0,0.6338,0.7265,0.7265,1.0
579,1.0,1.0,1.0,0.0,0.6256,0.7328,0.7328,1.0
580,1.0,1.0,1.0,0.0,0.6589,0.7566,0.7566,1.0
581,1.0,1.0,1.0,0.0,0.6656,0.7571,0.7571,1.0
582,1.0,1.0,1.0,0.0,0.6896,0.7678,0.7678,1.0
583,1.0,1.0,1.0,0.0,0.7433,0.7639,0.7639,1.0
584,1.0,1.0,1.0,0.01378,0.7807,0.7859,0.7859,1.0
585,1.0,1.0,1.0,0.104815,0.6987,0.7293,0.7293,1.0
586,1.0,1.0,1.0,0.190886,0.7093,0.709,0.709,1.0
587,1.0,1.0,1.0,0.271339,0.6693,0.6571,0.6571,1.0
588,1.0,1.0,1.0,0.326904,0.5887,0.5965,0.5965,1.0
589,1.0,1.0,1.0,0.301483,0.536,0.5579,0.5579,1.0
590,1.0,1.0,1.0,0.269003,0.5623,0.5777,0.5777,1.0
591,1.0,1.0,1.0,0.208315,0.6686,0.6062,0.6062,1.0
592,1.0,1.0,1.0,0.099319,0.7541,0.6489,0.6489,1.0
593,1.0,1.0,1.0,0.016007,0.7796,0.6374,0.6374,1.0
594,1.0,1.0,1.0,0.0,0.784,0.6584,0.6584,1.0
595,1.0,1.0,1.0,0.0,0.7628,0.6163,0.6163,1.0
596,1.0,1.0,1.0,0.0,0.7831,0.558,0.558,1.0
597,1.0,1.0,1.0,0.0,0.7913,0.5432,0.5432,1.0
598,1.0,1.0,1.0,0.0,0.7886,0.4853,0.4853,1.0
599,1.0,1.0,1.0,0.0,0.7225,0.4483,0.4483,1.0
600,1.0,1.0,1.0,0.0,0.7024,0.3967,0.3967,1.0
601,1.0,1.0,1.0,0.0,0.7061,0.3077,0.3077,1.0
602,1.0,1.0,1.0,0.0,0.6691,0.2269,0.2269,1.0
603,1.0,1.0,1.0,0.0,0.6656,0.2329,0.2329,1.0
604,1.0,1.0,1.0,0.0,0.6674,0.2291,0.2291,1.0
605,1.0,1.0,1.0,0.0,0.6243,0.2156,0.2156,1.0
606,1.0,1.0,1.0,0.0,0.6359,0.215,0.215,1.0
607,1.0,1.0,1.0,0.0,0.6381,0.2068,0.2068,1.0
608,1.0,1.0,1.0,0.01243,0.6037,0.1947,0.1947,1.0
609,1.0,1.0,1.0,0.099358,0.5176,0.1621,0.1621,1.0
610,1.0,1.0,1.0,0.201954,0.3668,0.1358,0.1358,1.0
611,1.0,1.0,1.0,0.276888,0.2827,0.1114,0.1114,1.0
612,1.0,1.0,1.0,0.29447,0.1953,0.0946,0.0946,1.0
613,1.0,1.0,1.0,0.283698,0.1221,0.0548,0.0548,1.0
614,1.0,1.0,1.0,0.183974,0.0863,0.0368,0.0368,1.0
615,1.0,1.0,1.0,0.112086,0.0657,0.0297,0.0297,1.0
616,1.0,1.0,1.0,0.036364,0.0562,0.0285,0.0285,1.0
617,1.0,1.0,1.0,0.008423,0.0689,0.0324,0.0324,1.0
618,1.0,1.0,1.0,0.0,0.0871,0.05,0.05,1.0
619,1.0,1.0,1.0,0.0,0.1302,0.0822,0.0822,1.0
620,1.0,1.0,1.0,0.0,0.169,0.1168,0.1168,1.0
621,1.0,1.0,1.0,0.0,0.1848,0.159,0.159,1.0
622,1.0,1.0,1.0,0.0,0.1961,0.2097,0.2097,1.0
623,1.0,1.0,1.0,0.0,0.2371,0.2798,0.2798,1.0
624,1.0,1.0,1.0,0.0,0.2398,0.356,0.356,1.0
625,1.0,1.0,1.0,0.0,0.3026,0.4719,0.4719,1.0
626,1.0,1.0,1.0,0.0,0.2977,0.6271,0.6271,1.0
627,1.0,1.0,1.0,0.0,0.342,0.7565,0.7565,1.0
628,1.0,1.0,1.0,0.0,0.393,0.8066,0.8066,1.0
629,1.0,1.0,1.0,0.0,0.5497,0.8657,0.8657,1.0
630,1.0,1.0,1.0,0.0,0.6069,0.8913,0.8913,1.0
631,1.0,1.0,1.0,0.0,0.5558,0.9026,0.9026,1.0
632,1.0,1.0,1.0,0.001401,0.5968,0.9053,0.9053,1.0
633,1.0,1.0,1.0,0.007192,0.5856,0.9069,0.9069,1.0
634,1.0,1.0,1.0,0.032199,0.5779,0.9072,0.9072,1.0
635,1.0,1.0,1.0,0.066599,0.581,0.9059,0.9059,1.0
636,1.0,1.0,1.0,0.077018,0.5898,0.9065,0.9065,1.0
637,1.0,1.0,1.0,0.062837,0.6242,0.8382,0.8382,1.0
638,1.0,1.0,1.0,0.041654,0.6045,0.6623,0.6623,1.0
639,1.0,1.0,1.0,0.027602,0.5714,0.7426,0.7426,1.0
640,1.0,1.0,1.0,0.011398,0.5833,0.8109,0.8109,1.0
641,1.0,1.0,1.0,0.0024,0.498,0.8992,0.8992,1.0
642,1.0,1.0,1.0,0.0,0.4379,0.9013,0.9013,1.0
643,1.0,1.0,1.0,0.0,0.4703,0.8922,0.8922,1.0
644,1.0,1.0,1.0,0.0,0.5292,0.9012,0.9012,1.0
645,1.0,1.0,1.0,0.0,0.5457,0.9043,0.9043,1.0
646,1.0,1.0,1.0,0.0,0.5037,0.8998,0.8998,1.0
647,1.0,1.0,1.0,0.0,0.5052,0.9019,0.9019,1.0
648,1.0,1.0,1.0,0.0,0.5086,0.9112,0.9112,1.0
649,1.0,1.0,1.0,0.0,0.5535,0.9126,0.9126,1.0
650,1.0,1.0,1.0,0.0,0.6557,0.9129,0.9129,1.0
651,1.0,1.0,1.0,0.0,0.7572,0.913,0.913,1.0
652,1.0,1.0,1.0,0.0,0.8087,0.9142,0.9142,1.0
653,1.0,1.0,1.0,0.0,0.8305,0.9095,0.9095,1.0
654,1.0,1.0,1.0,0.0,0.8488,0.8851,0.8851,1.0
655,1.0,1.0,1.0,0.0,0.8485,0.8213,0.8213,1.0
656,1.0,1.0,1.0,0.012987,0.8128,0.7185,0.7185,1.0
657,1.0,1.0,1.0,0.103155,0.7898,0.5553,0.5553,1.0
658,1.0,1.0,1.0,0.205142,0.7297,0.4162,0.4162,1.0
659,1.0,1.0,1.0,0.271488,0.6198,0.2911,0.2911,1.0
660,1.0,1.0,1.0,0.256886,0.5469,0.2088,0.2088,1.0
661,1.0,1.0,1.0,0.333682,0.355,0.1347,0.1347,1.0
662,1.0,1.0,1.0,0.319994,0.2329,0.0866,0.0866,1.0
663,1.0,1.0,1.0,0.296841,0.1211,0.1222,0.1222,1.0
664,1.0,1.0,1.0,0.13389,0.1148,0.1745,0.1745,1.0
665,1.0,1.0,1.0,0.026019,0.1458,0.2614,0.2614,1.0
666,1.0,1.0,1.0,0.0,0.1581,0.5032,0.5032,1.0
667,1.0,1.0,1.0,0.0,0.2549,0.699,0.699,1.0
668,1.0,1.0,1.0,0.0,0.4043,0.7683,0.7683,1.0
669,1.0,1.0,1.0,0.0,0.3699,0.8126,0.8126,1.0
670,1.0,1.0,1.0,0.0,0.3676,0.8502,0.8502,1.0
671,1.0,1.0,1.0,0.0,0.3992,0.8896,0.8896,1.0
672,1.0,1.0,1.0,0.0,0.4777,0.9089,0.9089,1.0
673,1.0,1.0,1.0,0.0,0.5871,0.9091,0.9091,1.0
674,1.0,1.0,1.0,0.0,0.5513,0.9138,0.9138,1.0
675,1.0,1.0,1.0,0.0,0.5639,0.915,0.915,1.0
676,1.0,1.0,1.0,0.0,0.6362,0.9147,0.9147,1.0
677,1.0,1.0,1.0,0.0,0.7161,0.9122,0.9122,1.0
678,1.0,1.0,1.0,0.0,0.7745,0.903,0.903,1.0
679,1.0,1.0,1.0,0.0,0.8225,0.8884,0.8884,1.0
680,1.0,1.0,1.0,0.017617,0.8393,0.8672,0.8672,1.0
681,1.0,1.0,1.0,0.185979,0.8375,0.8207,0.8207,1.0
682,1.0,1.0,1.0,0.360013,0.8417,0.8071,0.8071,1.0
683,1.0,1.0,1.0,0.490463,0.8402,0.7554,0.7554,1.0
684,1.0,1.0,1.0,0.59397,0.8401,0.7596,0.7596,1.0
685,1.0,1.0,1.0,0.552596,0.8352,0.7206,0.7206,1.0
686,1.0,1.0,1.0,0.462674,0.8174,0.6756,0.6756,1.0
687,1.0,1.0,1.0,0.326992,0.7673,0.6536,0.6536,1.0
688,1.0,1.0,1.0,0.125481,0.68,0.7101,0.7101,1.0
689,1.0,1.0,1.0,0.018169,0.5857,0.7223,0.7223,1.0
690,1.0,1.0,1.0,0.0,0.5184,0.7064,0.7064,1.0
691,1.0,1.0,1.0,0.0,0.4739,0.7524,0.7524,1.0
692,1.0,1.0,1.0,0.0,0.5525,0.772,0.772,1.0
693,1.0,1.0,1.0,0.0,0.6092,0.8048,0.8048,1.0
694,1.0,1.0,1.0,0.0,0.5815,0.7905,0.7905,1.0
695,1.0,1.0,1.0,0.0,0.5415,0.7723,0.7723,1.0
696,1.0,1.0,1.0,0.0,0.4825,0.6957,0.6957,1.0
697,1.0,1.0,1.0,0.0,0.4633,0.6503,0.6503,1.0
698,1.0,1.0,1.0,0.0,0.3852,0.7112,0.7112,1.0
699,1.0,1.0,1.0,0.0,0.4229,0.7711,0.7711,1.0
700,1.0,1.0,1.0,0.0,0.5012,0.821,0.821,1.0
701,1.0,1.0,1.0,0.0,0.5108,0.8449,0.8449,1.0
702,1.0,1.0,1.0,0.0,0.5261,0.8094,0.8094,1.0
703,1.0,1.0,1.0,0.0,0.6348,0.8038,0.8038,1.0
704,1.0,1.0,1.0,0.008168,0.6645,0.792,0.792,1.0
705,1.0,1.0,1.0,0.089602,0.642,0.7853,0.7853,1.0
706,1.0,1.0,1.0,0.240604,0.6548,0.7937,0.7937,1.0
707,1.0,1.0,1.0,0.348015,0.515,0.8058,0.8058,1.0
708,1.0,1.0,1.0,0.477818,0.5126,0.7528,0.7528,1.0
709,1.0,1.0,1.0,0.53965,0.5319,0.6901,0.6901,1.0
710,1.0,1.0,1.0,0.466292,0.4757,0.6802,0.6802,1.0
711,1.0,1.0,1.0,0.31514,0.5496,0.6959,0.6959,1.0
712,1.0,1.0,1.0,0.121544,0.5478,0.7003,0.7003,1.0
713,1.0,1.0,1.0,0.015602,0.5619,0.7271,0.7271,1.0
714,1.0,1.0,1.0,0.0,0.639,0.7163,0.7163,1.0
715,1.0,1.0,1.0,0.0,0.5974,0.7118,0.7118,1.0
716,1.0,1.0,1.0,0.0,0.5847,0.6746,0.6746,1.0
717,1.0,1.0,1.0,0.0,0.5973,0.6215,0.6215,1.0
718,1.0,1.0,1.0,0.0,0.6411,0.5001,0.5001,1.0
719,1.0,1.0,1.0,0.0,0.5953,0.4426,0.4426,1.0
720,1.0,1.0,1.0,0.0,0.6511,0.3714,0.3714,1.0
721,1.0,1.0,1.0,0.0,0.5794,0.2951,0.2951,1.0
722,1.0,1.0,1.0,0.0,0.6184,0.2384,0.2384,1.0
723,1.0,1.0,1.0,0.0,0.5777,0.191,0.191,1.0
724,1.0,1.0,1.0,0.0,0.4382,0.1934,0.1934,1.0
725,1.0,1.0,1.0,0.0,0.2291,0.2085,0.2085,1.0
726,1.0,1.0,1.0,0.0,0.0997,0.2974,0.2974,1.0
727,1.0,1.0,1.0,0.0,0.1136,0.4254,0.4254,1.0
728,1.0,1.0,1.0,0.007017,0.1084,0.5285,0.5285,1.0
729,1.0,1.0,1.0,0.035826,0.1337,0.6059,0.6059,1.0
730,1.0,1.0,1.0,0.122128,0.1112,0.6783,0.6783,1.0
731,1.0,1.0,1.0,0.231526,0.1085,0.6864,0.6864,1.0
732,1.0,1.0,1.0,0.321117,0.0885,0.6946,0.6946,1.0
733,1.0,1.0,1.0,0.307553,0.0698,0.6626,0.6626,1.0
734,1.0,1.0,1.0,0.317652,0.0595,0.6543,0.6543,1.0
735,1.0,1.0,1.0,0.282094,0.054,0.6742,0.6742,1.0
736,1.0,1.0,1.0,0.146629,0.0673,0.6587,0.6587,1.0
737,1.0,1.0,1.0,0.021781,0.1137,0.6592,0.6592,1.0
738,1.0,1.0,1.0,0.0,0.1287,0.6805,0.6805,1.0
739,1.0,1.0,1.0,0.0,0.147,0.6902,0.6902,1.0
740,1.0,1.0,1.0,0.0,0.1729,0.6651,0.6651,1.0
741,1.0,1.0,1.0,0.0,0.1698,0.6747,0.6747,1.0
742,1.0,1.0,1.0,0.0,0.1618,0.6752,0.6752,1.0
743,1.0,1.0,1.0,0.0,0.2258,0.6941,0.6941,1.0
744,1.0,1.0,1.0,0.0,0.1757,0.7345,0.7345,1.0
745,1.0,1.0,1.0,0.0,0.1897,0.7525,0.7525,1.0
746,1.0,1.0,1.0,0.0,0.2336,0.7616,0.7616,1.0
