Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,647,13922.271581597433
,,,,,,,648,12781.400493655872
,,,,,,,649,11887.532551639546
,,,,,,,650,11353.033940784935
,,,,,,,651,11069.587707755976
,,,,,,,652,10965.319986320323
,,,,,,,653,11061.48924395515
,,,,,,,654,11516.015524776587
,,,,,,,655,12326.874212834433
,,,,,,,656,13168.507063335423
,,,,,,,657,14088.695012704437
,,,,,,,658,14688.588718750729
,,,,,,,659,14943.487866881771
,,,,,,,660,14809.255829383057
,,,,,,,661,14553.14191168189
,,,,,,,662,14168.667342737608
,,,,,,,663,13918.019888101999
,,,,,,,664,13904.657422830634
,,,,,,,665,14564.176068610517
,,,,,,,666,15955.99830358022
,,,,,,,667,16063.302948941182
,,,,,,,668,15605.739744194434
,,,,,,,669,15121.856532094995
,,,,,,,670,14395.019405970734
,,,,,,,671,13461.671452925375
,,,,,,,672,12473.65886922443
,,,,,,,673,11671.910952942515
,,,,,,,674,11211.310824270457
,,,,,,,675,10955.196906569288
,,,,,,,676,10877.249192486324
,,,,,,,677,10978.479989996667
,,,,,,,678,11302.418542029765
,,,,,,,679,11876.397163913407
,,,,,,,680,12488.033642470898
,,,,,,,681,13402.552667179334
,,,,,,,682,14050.531002043039
,,,,,,,683,14389.957866095217
,,,,,,,684,14522.873903226297
,,,,,,,685,14475.396659193946
,,,,,,,686,14300.267379501054
,,,,,,,687,14134.856256369154
,,,,,,,688,14185.167962731795
,,,,,,,689,14992.382342079267
,,,,,,,690,16637.281570824827
,,,,,,,691,16885.297024725165
,,,,,,,692,16486.447682534414
,,,,,,,693,15858.81673797029
,,,,,,,694,14847.521070841967
,,,,,,,695,13629.714576792543
,,,,,,,696,12508.077340377946
,,,,,,,697,11752.89559095079
,,,,,,,698,11379.353948137625
,,,,,,,699,11231.556983772525
,,,,,,,700,11275.086226701971
,,,,,,,701,11681.021724718446
,,,,,,,702,12845.175896087387
,,,,,,,703,15021.638042559756
,,,,,,,704,16166.862054794263
,,,,,,,705,16339.258102954378
,,,,,,,706,16479.56398830371
,,,,,,,707,16553.36123968875
,,,,,,,708,16473.996294440643
,,,,,,,709,16319.51809743986
,,,,,,,710,16184.779905953594
,,,,,,,711,16016.028166503851
,,,,,,,712,16046.093713364424
,,,,,,,713,16711.58497619742
,,,,,,,714,18276.208182517275
,,,,,,,715,18482.719009438373
,,,,,,,716,18033.254268492452
,,,,,,,717,17339.823305546604
,,,,,,,718,16164.533746451525
,,,,,,,719,14672.391791149073
,,,,,,,720,13333.10834008724
,,,,,,,721,12493.905028726498
,,,,,,,722,12030.26797612913
,,,,,,,723,11811.609453506788
,,,,,,,724,11779.215598303479
,,,,,,,725,12104.166458311678
,,,,,,,726,13214.668307000138
,,,,,,,727,15294.96119583768
,,,,,,,728,16425.30428083817
,,,,,,,729,16544.14923711531
,,,,,,,730,16530.989233438966
,,,,,,,731,16482.80337382404
,,,,,,,732,16296.741168000033
,,,,,,,733,16034.047248460694
,,,,,,,734,15798.381951856614
,,,,,,,735,15525.261260173711
,,,,,,,736,15411.781536164617
,,,,,,,737,15923.70567917442
,,,,,,,738,17396.512552152395
,,,,,,,739,17599.986455148184
,,,,,,,740,17184.94018535578
,,,,,,,741,16478.349218733587
,,,,,,,742,15356.71198231899
,,,,,,,743,13873.68079879247
,,,,,,,744,12567.803510909049
,,,,,,,745,11731.637123473618
,,,,,,,746,11282.172382527697
,,,,,,,747,11063.513859905355
,,,,,,,748,11062.501551930252
,,,,,,,749,11379.353948137625
,,,,,,,750,12500.991184552222
,,,,,,,751,14576.222533514248
,,,,,,,752,15778.135792354546
