Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,571,17178.107851870587
,,,,,,,572,16504.26623301106
,,,,,,,573,16242.105686790406
,,,,,,,574,15434.545080611833
,,,,,,,575,14149.234877720077
,,,,,,,576,12767.534492874283
,,,,,,,577,11884.246111473594
,,,,,,,578,11357.973134212603
,,,,,,,579,11065.997745733597
,,,,,,,580,10813.3258591013
,,,,,,,581,11823.57601680656
,,,,,,,582,12972.66687585975
,,,,,,,583,15372.413055952822
,,,,,,,584,16694.865603667877
,,,,,,,585,16773.267302403132
,,,,,,,586,16329.44261435722
,,,,,,,587,16414.490441231035
,,,,,,,588,16155.44418278162
,,,,,,,589,16264.758658986302
,,,,,,,590,16238.774192324294
,,,,,,,591,15717.838152164271
,,,,,,,592,15746.132547558513
,,,,,,,593,16377.705148508903
,,,,,,,594,17926.17663531596
,,,,,,,595,18207.201434214632
,,,,,,,596,17877.354719539126
,,,,,,,597,16962.570375570445
,,,,,,,598,15776.796380368514
,,,,,,,599,14407.52041683174
,,,,,,,600,13132.195771035793
,,,,,,,601,12405.64235211956
,,,,,,,602,12016.583505523427
,,,,,,,603,11707.971472753092
,,,,,,,604,11485.190797856341
,,,,,,,605,11263.543763380778
,,,,,,,606,12777.116382733502
,,,,,,,607,14785.880593941134
,,,,,,,608,15912.721156223626
,,,,,,,609,16081.102959885682
,,,,,,,610,15875.426072445945
,,,,,,,611,14757.235097314084
,,,,,,,612,15342.320506504677
,,,,,,,613,15637.563913520704
,,,,,,,614,15362.779591901215
,,,,,,,615,14835.87681440623
,,,,,,,616,15228.698593424046
,,,,,,,617,15488.478792303626
,,,,,,,618,16759.531706433736
,,,,,,,619,16941.380325177925
,,,,,,,620,16981.83432823949
,,,,,,,621,16718.658167153306
,,,,,,,622,14883.69204162007
,,,,,,,623,13835.879011061259
,,,,,,,624,12458.035780719398
,,,,,,,625,11630.090474998697
,,,,,,,626,11114.83354686992
,,,,,,,627,10936.262864776672
,,,,,,,628,10927.178864236295
,,,,,,,629,11020.347642788745
,,,,,,,630,11477.553850137061
,,,,,,,631,13541.278297827323
,,,,,,,632,15599.737218836848
,,,,,,,633,15822.908667422093
,,,,,,,634,16369.076389397509
,,,,,,,635,15901.486908585144
,,,,,,,636,15298.133325363195
,,,,,,,637,15319.91846259099
,,,,,,,638,15797.363573206794
,,,,,,,639,15621.06116376731
,,,,,,,640,14499.689449500936
,,,,,,,641,15401.947215587208
,,,,,,,642,16732.149777520244
,,,,,,,643,16514.348987623296
,,,,,,,644,16479.600875500568
