Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
,,,,,,,573.0,21656.0,1.0
,,,,,,,574.0,21325.0,1.0
,,,,,,,575.0,20684.0,1.0
,,,,,,,576.0,15844.396253602305,694.0
,,,,,,,577.0,20824.0,1.0
,,,,,,,578.0,15829.092307692308,65.0
,,,,,,,579.0,17886.4,5.0
,,,,,,,580.0,15985.189980481457,1537.0
,,,,,,,581.0,18791.0,1.0
,,,,,,,582.0,13604.972375690608,1086.0
,,,,,,,583.0,13500.636363636364,11.0
,,,,,,,584.0,15596.0,2.0
,,,,,,,585.0,15126.0,2.0
,,,,,,,586.0,14773.0,1.0
,,,,,,,587.0,13712.238636363636,176.0
,,,,,,,588.0,13700.171532846716,274.0
,,,,,,,589.0,16674.0,3.0
,,,,,,,590.0,15505.052631578947,19.0
,,,,,,,591.0,17094.0,1.0
,,,,,,,592.0,14694.87445887446,231.0
,,,,,,,593.0,15042.461111111112,720.0
,,,,,,,594.0,15551.569444444445,216.0
,,,,,,,595.0,16184.117647058823,153.0
,,,,,,,596.0,19262.0,1.0
,,,,,,,597.0,16106.863057324841,314.0
,,,,,,,598.0,16518.0,1.0
,,,,,,,599.0,15575.152542372882,59.0
,,,,,,,600.0,15318.15238095238,105.0
,,,,,,,601.0,18425.0,1.0
,,,,,,,602.0,18403.0,1.0
,,,,,,,603.0,14779.072566371682,565.0
,,,,,,,604.0,14115.971428571429,35.0
,,,,,,,605.0,17882.0,1.0
,,,,,,,606.0,16087.809523809523,21.0
,,,,,,,607.0,17309.0,1.0
,,,,,,,608.0,15982.363636363636,22.0
,,,,,,,609.0,17469.0,1.0
,,,,,,,610.0,17008.8,5.0
,,,,,,,611.0,16296.0,1.0
,,,,,,,612.0,15574.4,20.0
,,,,,,,613.0,16356.5,2.0
,,,,,,,614.0,13529.066176470587,68.0
,,,,,,,615.0,12395.0,1.0
,,,,,,,616.0,13161.75,4.0
,,,,,,,617.0,12934.0,1.0
,,,,,,,618.0,13758.376114081997,561.0
,,,,,,,619.0,13314.125,216.0
